bbl,bldg#,m,zip,full_address,index,development,transfer_date,borough,units,_merge,violationid,buildingid,registrationid,boroid,housenumber,lowhousenumber,highhousenumber,streetname,class,inspectiondate,approveddate,originalcertifybydate,originalcorrectbydate,newcertifybydate,newcorrectbydate,certifieddate,ordernumber,novid,novdescription,novissueddate,currentstatusid,currentstatus,currentstatusdate,novtype,violationstatus,rentimpairing,inspectiondate_year,novissued_year,date_pulled
4160010002,10,M,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,13475249,931924,432091,4,51-11,51-11,51-11,ALMEDA AVENUE,A,11/27/19,11/29/19,3/20/20,3/6/20,,,1/15/20,508,6748102,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING AND SOUTH WALL IN THE 3rd BEDROOM FROM NORTH LOCATED AT APT 5D, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",12/2/19,19,VIOLATION CLOSED,2/28/20,Original,Close,N,2019,2019,11/23/25
4160010002,10,M,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,14761387,931924,432091,4,51-11,51-11,51-11,ALMEDA AVENUE,B,1/6/22,1/6/22,2/25/22,2/11/22,,,2/25/22,1503,7600390,"§ 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). DEFECTIVE IN THE ENTIRE APARTMENT LOCATED AT APT 1F, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",1/7/22,9,VIOLATION DISMISSED,5/9/22,Original,Close,N,2022,2022,11/23/25
4160010002,10,M,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16354329,931924,432091,4,51-11,51-11,51-11,ALMEDA AVENUE,C,11/2/23,11/2/23,11/22/23,11/17/23,,,11/21/23,530,8714992,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE FIREDOOR STAIR A, LEADING TO FIRESTAIRS, DOOR AT NORTH, AT PUBLIC HALL, 4th STORY",11/3/23,19,VIOLATION CLOSED,11/26/23,Original,Close,N,2023,2023,11/23/25
4160010002,10,M,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16372990,931924,432091,4,51-11,51-11,51-11,ALMEDA AVENUE,C,11/10/23,11/10/23,12/2/23,11/27/23,,,12/1/23,530,8727273,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE AT FIRE STAIR EXIT ON NORTH WALL AT PUBLIC HALL, 4th STORY",11/13/23,19,VIOLATION CLOSED,3/12/24,Original,Close,N,2023,2023,11/23/25
4160010002,10,M,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16722743,931924,432091,4,51-11,51-11,51-11,ALMEDA AVENUE,B,11/2/23,3/2/24,4/22/24,4/8/24,,,,550,8970600,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROXIATELY 4 SQ FT AT SOUTH WALL IN THE 4th ROOM FROM NORTH LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST , SECTION AT WEST ORIGINAL VIOLATION 16354326 ISSUED 02-NOV-23 HAS BEEN UPGRADED TO CLASS B PER ADMINISTRATIVE CODE §27-2017.3a(3)(a) or (b).",3/4/24,19,VIOLATION CLOSED,3/5/25,Original,Close,N,2023,2024,11/23/25
4160010002,10,M,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,12194082,931924,432091,4,51-11,51-11,51-11,ALMEDA AVENUE,B,1/14/18,1/14/18,3/6/18,2/20/18,,,,596,5992456,"§ 27-2026 ADM CODE REPLACE THE BROKEN OR DEFECTIVE INOPERABLE COLD RADIATORS IN THE ENTIRE APARTMENT LOCATED AT APT 5E, 5th STORY, APARTMENT AT NORTH",1/16/18,19,VIOLATION CLOSED,8/2/18,Original,Close,Y,2018,2018,11/23/25
4160010002,10,M,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,12379124,931924,432091,4,51-11,51-11,51-11,ALMEDA AVENUE,B,5/10/18,5/15/18,7/3/18,6/19/18,,,,508,6090538,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING AND WEST WALL IN THE BATHROOM LOCATED AT APT 3G, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",5/15/18,19,VIOLATION CLOSED,8/2/18,Original,Close,N,2018,2018,11/23/25
4160010002,10,M,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,12323694,931924,432091,4,51-11,51-11,51-11,ALMEDA AVENUE,B,4/5/18,4/5/18,5/25/18,5/11/18,,,,649,6058949,"§ 27-2026 ADM CODE REMOVE ALL OBSTRUCTIONS AND REPAIR ALL DEFECTS IN WASTE LINE AT BATHTUB IN THE BATHROOM LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",4/6/18,19,VIOLATION CLOSED,10/12/18,Original,Close,Y,2018,2018,11/23/25
4160010002,10,M,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,12323699,931924,432091,4,51-11,51-11,51-11,ALMEDA AVENUE,C,4/5/18,4/5/18,4/19/18,4/14/18,,,4/5/18,742,6058950,"§ 27-2070 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF GAS TO THE FIXTURES GAS RANGE IN THE KITCHEN LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",4/6/18,19,VIOLATION CLOSED,5/3/18,Original,Close,Y,2018,2018,11/23/25
4160010002,10,M,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,12323703,931924,432091,4,51-11,51-11,51-11,ALMEDA AVENUE,B,4/5/18,4/5/18,5/25/18,5/11/18,,,,649,6058949,"§ 27-2026 ADM CODE REMOVE ALL OBSTRUCTIONS AND REPAIR ALL DEFECTS IN IN WASTE LINE AT WASHBASIN IN THE BATHROOM LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",4/6/18,19,VIOLATION CLOSED,10/12/18,Original,Close,Y,2018,2018,11/23/25
4160010002,10,M,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,12323706,931924,432091,4,51-11,51-11,51-11,ALMEDA AVENUE,B,4/5/18,4/5/18,5/25/18,5/11/18,,,,508,6058949,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR WALLS AND CEILING IN THE KITCHEN LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",4/6/18,19,VIOLATION CLOSED,10/12/18,Original,Close,N,2018,2018,11/23/25
4160010002,10,M,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,12323708,931924,432091,4,51-11,51-11,51-11,ALMEDA AVENUE,B,4/5/18,4/5/18,5/25/18,5/11/18,,,,508,6058949,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR WEST WALL IN THE 4th ROOM FROM NORTH AT EAST LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",4/6/18,19,VIOLATION CLOSED,10/12/18,Original,Close,N,2018,2018,11/23/25
4160010002,10,M,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,12323711,931924,432091,4,51-11,51-11,51-11,ALMEDA AVENUE,B,4/5/18,4/5/18,5/25/18,5/11/18,,,,508,6058949,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR SOUTH WALL IN THE 3rd ROOM FROM NORTH AT EAST LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",4/6/18,19,VIOLATION CLOSED,10/12/18,Original,Close,N,2018,2018,11/23/25
4160010002,10,M,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,17362631,931924,432091,4,51-11,51-11,51-11,ALMEDA AVENUE,A,10/17/24,10/18/24,2/7/25,1/24/25,,,2/7/25,778,9390847,"§ 27-2104 ADM CODE POST AND MAINTAIN A PROPER SIGN ON WALL OF ENTRANCE STORY SHOWING THE REGISTRATION NUMBER ASSIGNED BY THE DEPARTMENT AND THE ADDRESS OF THE BUILDING. AT PUBLIC HALL, 1st STORY",10/21/24,19,VIOLATION CLOSED,3/1/25,Original,Close,N,2024,2024,11/23/25
4160010002,10,M,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16354327,931924,432091,4,51-11,51-11,51-11,ALMEDA AVENUE,B,11/2/23,11/2/23,12/22/23,12/8/23,,,,508,8714991,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR EAST WALL IN THE 1st ROOM FROM NORTH LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST , SECTION AT WEST",11/3/23,19,VIOLATION CLOSED,3/1/25,Original,Close,N,2023,2023,11/23/25
4160010002,10,M,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16354328,931924,432091,4,51-11,51-11,51-11,ALMEDA AVENUE,B,11/2/23,11/2/23,12/22/23,12/8/23,,,,583,8714991,"§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK ON EAST WALL IN THE 1st ROOM FROM NORTH LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST , SECTION AT WEST",11/3/23,19,VIOLATION CLOSED,3/1/25,Original,Close,N,2023,2023,11/23/25
4160010002,10,M,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,17863394,931924,432091,4,51-11,51-11,51-11,ALMEDA AVENUE,C,5/1/25,5/3/25,5/24/25,5/19/25,,,5/22/25,530,9743271,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE LATCH,1ST FIREDOOR FROM NORTH AT EAST, LEADING TO FIRESTAIRS A AT PUBLIC HALL, 1st STORY",5/5/25,19,VIOLATION CLOSED,7/31/25,Original,Close,N,2025,2025,11/23/25
4160010002,10,M,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,17874284,931924,432091,4,51-11,51-11,51-11,ALMEDA AVENUE,B,5/1/25,5/3/25,6/23/25,6/9/25,,,6/23/25,501,9743270,"§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE LATCH ON 1ST FIREDOOR FROM NORTH AT EAST, LEADING TO FIRESTAIRS A AT PUBLIC HALL, 1st STORY",5/5/25,19,VIOLATION CLOSED,11/3/25,Original,Close,N,2025,2025,11/23/25
4160010002,10,M,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,17928755,931924,432091,4,51-11,51-11,51-11,ALMEDA AVENUE,B,5/27/25,5/28/25,7/17/25,7/3/25,,,7/17/25,501,9776749,"§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE LATCH ASSEMBLY AT BUILDING REAR ENTRANCE DOOR AT PUBLIC HALL, 1st STORY",5/29/25,19,VIOLATION CLOSED,11/3/25,Original,Close,N,2025,2025,11/23/25
4160010002,10,M,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,17928753,931924,432091,4,51-11,51-11,51-11,ALMEDA AVENUE,C,5/27/25,5/28/25,6/17/25,6/12/25,,,6/17/25,530,9776750,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE LATCH ASSEMBLY AT BUILDING REAR ENTRANCE DOOR AT PUBLIC HALL, 1st STORY",5/29/25,19,VIOLATION CLOSED,6/20/25,Original,Close,N,2025,2025,11/23/25
4160010002,11,M,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16620955,811244,432080,4,409,409,409,BEACH 51 STREET,C,1/24/24,1/25/24,2/8/24,2/1/24,,,2/6/24,672,8912257,§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCKED AT ROOF AT BOILER ROOM,1/26/24,9,VIOLATION DISMISSED,4/18/24,Original,Close,N,2024,2024,11/23/25
4160010002,11,M,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16742560,811244,432080,4,409,409,409,BEACH 51 STREET,C,3/13/24,3/15/24,3/31/24,3/24/24,,,,510,8992734,"§ 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF STORAGE E BIKE. AT PUBLIC HALL, 7th STORY",3/18/24,9,VIOLATION DISMISSED,6/2/24,Original,Close,N,2024,2024,11/23/25
4160010002,11,M,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16986630,811244,432080,4,409,409,409,BEACH 51 STREET,C,5/15/24,5/18/24,6/8/24,6/3/24,,,6/4/24,530,9167061,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGES AT HOPPER DOOR (LABELED AS 7TH FLOOR) AT PUBLIC HALL, 6th STORY",5/20/24,19,VIOLATION CLOSED,6/12/24,Original,Close,N,2024,2024,11/23/25
4160010002,11,M,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16587461,811244,432080,4,409,409,409,BEACH 51 STREET,B,1/12/24,1/12/24,3/4/24,2/19/24,,,,538,8893235,"§ 27-2005, 2007 ADM CODE REMOVE ALL ENCUMBRANCES CONSISTING OF ELECTRICAL BICYCLE. AT PUBLIC HALL, 7th STORY",1/15/24,19,VIOLATION CLOSED,5/18/24,Original,Close,Y,2024,2024,11/23/25
4160010002,11,M,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,12379183,811244,432080,4,409,409,409,BEACH 51 STREET,A,5/10/18,5/15/18,9/1/18,8/18/18,,,,700,6090533,"§ 27-2045 ADM CODE POST A PROPER NOTICE OF SMOKE DETECTOR REQUIREMENTS, IN A FORM APPROVED BY THE COMMISSIONER, AT OR NEAR THE MAIL BOX MISSING",5/15/18,19,VIOLATION CLOSED,8/3/18,Original,Close,N,2018,2018,11/23/25
4160010002,11,M,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,12379186,811244,432080,4,409,409,409,BEACH 51 STREET,A,5/10/18,5/15/18,9/1/18,8/18/18,,,,1501,6090533,"§ 27-2046.1 HMC: POST A PROPER NOTICE OF CARBON MONOXIDE DETECTING DEVICE REQUIREMENTS, IN A FORM APPROVED BY THE COMMISSIONER, IN A COMMON AREA OF A CLASS A MULTIPLE DWELLING NEAR INSPECTION CERTIFICATE OR PROVIDE NOTICE TO TENANTS IN A PRIVATE DWELLING.",5/15/18,19,VIOLATION CLOSED,8/3/18,Original,Close,N,2018,2018,11/23/25
4160010002,11,M,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,12988203,811244,432080,4,409,409,409,BEACH 51 STREET,B,3/29/19,4/1/19,5/21/19,5/7/19,,,4/18/19,1503,6439238,"§ 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). DEFECTIVE LOCATED AT APT 7C, 6th STORY, 2nd APARTMENT FROM EAST AT SOUTH , SECTION AT WEST",4/2/19,9,VIOLATION DISMISSED,7/1/19,Original,Close,N,2019,2019,11/23/25
4160010002,11,M,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,13552700,811244,432080,4,409,409,409,BEACH 51 STREET,B,1/15/20,1/16/20,3/6/20,2/21/20,,,3/5/20,501,6796183,"§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE INOPERATIVE INTERCOM SYSTEM IN THE ENTIRE APARTMENT LOCATED AT APT 5C, 5th STORY, 2nd APARTMENT FROM NORTH AT EAST",1/17/20,19,VIOLATION CLOSED,4/14/22,Original,Close,N,2020,2020,11/23/25
4160010002,11,M,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16742559,811244,432080,4,409,409,409,BEACH 51 STREET,C,3/13/24,3/15/24,3/31/24,3/24/24,,,,506,8992734,"§ 27-2005 ADM CODE REPLACE WITH NEW THE MISSING GLASS AT LOWER WINDOW SASH AT SOUTH WALL. AT PUBLIC HALL, 7th STORY",3/18/24,19,VIOLATION CLOSED,4/22/24,Original,Close,N,2024,2024,11/23/25
4160010002,11,M,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,18146139,811244,432080,4,409,409,409,BEACH 51 STREET,C,8/7/25,8/8/25,8/30/25,8/25/25,,,8/29/25,530,9946358,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HOPPER DOOR AT EAST WALL AT PUBLIC HALL, 2nd STORY",8/11/25,19,VIOLATION CLOSED,10/3/25,Original,Close,N,2025,2025,11/23/25
4160010002,11,M,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,15058642,811244,432080,4,409,409,409,BEACH 51 STREET,A,3/16/22,3/17/22,7/5/22,6/21/22,,,,508,7842079,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING AND ALL WALLS LOCATED AT APT 7G, 7th STORY, APARTMENT AT NORTH",3/18/22,19,VIOLATION CLOSED,4/28/23,Original,Close,N,2022,2022,11/23/25
4160010002,11,M,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,15125522,811244,432080,4,409,409,409,BEACH 51 STREET,B,4/20/22,4/21/22,6/10/22,5/27/22,,,6/10/22,501,7885299,"§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE DOOR FRAME IN THE ENTRANCE LOCATED AT APT 7G, 7th STORY, 1st APARTMENT FROM WEST AT NORTH",4/22/22,9,VIOLATION DISMISSED,8/22/22,Original,Close,N,2022,2022,11/23/25
4160010002,11,M,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,18146138,811244,432080,4,409,409,409,BEACH 51 STREET,C,8/7/25,8/8/25,8/30/25,8/25/25,,,8/29/25,530,9946358,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE FRAME, WEST 1 FIREDOOR LEADING TO FIRESTAIRS A AT PUBLIC HALL, 3rd STORY",8/11/25,11,VIOLATION WILL BE REINSPECTED,10/29/25,Original,Open,N,2025,2025,11/23/25
4160010002,11,M,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,12511800,811244,432080,4,409,409,409,BEACH 51 STREET,C,8/2/18,8/6/18,8/20/18,8/15/18,,,,506,6159044,§ 27-2005 ADM CODE REPLACE WITH NEW THE MISSING MORTISE LOCK AT FRONT ENTRANCE DOOR TO BUILDING,8/7/18,9,VIOLATION DISMISSED,10/4/18,Original,Close,N,2018,2018,11/23/25
4160010002,11,M,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,11852747,811244,432080,4,409,409,409,BEACH 51 STREET,B,6/28/17,6/29/17,8/18/17,8/4/17,,,,501,5790100,"§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE MAILBOX. FOR APT 5E. AT PUBLIC HALL, 1st STORY",6/30/17,19,VIOLATION CLOSED,11/30/17,Original,Close,N,2017,2017,11/23/25
4160010002,11,M,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,11855274,811244,432080,4,409,409,409,BEACH 51 STREET,C,6/28/17,6/29/17,7/13/17,7/8/17,,,,501,5790101,"§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE LOCK ON THE FRONT ENTRANCE DOOR TO BUILDING. AT PUBLIC HALL, 1st STORY",6/30/17,19,VIOLATION CLOSED,3/8/19,Original,Close,N,2017,2017,11/23/25
4160010002,11,M,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,11855276,811244,432080,4,409,409,409,BEACH 51 STREET,C,6/28/17,6/29/17,7/13/17,7/8/17,,,,501,5790101,"§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE LOCK ON THE REAR EXIT DOOR TO REAR YARD. AT PUBLIC HALL, 1st STORY",6/30/17,19,VIOLATION CLOSED,3/8/19,Original,Close,N,2017,2017,11/23/25
4160010002,11,M,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,12353577,811244,432080,4,409,409,409,BEACH 51 STREET,B,4/25/18,4/26/18,6/15/18,6/1/18,,,,742,6075787,"§ 27-2070 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF GAS TO THE FIXTURES GAS-RANGE IN THE KITCHEN LOCATED AT APT 7E, 6th STORY, APARTMENT AT WEST",4/27/18,19,VIOLATION CLOSED,8/3/18,Original,Close,Y,2018,2018,11/23/25
4160010002,11,M,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,12353634,811244,432080,4,409,409,409,BEACH 51 STREET,B,4/25/18,4/26/18,6/15/18,6/1/18,,,,742,6075788,"§ 27-2070 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF GAS TO THE FIXTURES GAS-RANGE IN THE KITCHEN LOCATED AT APT 6H, 5th STORY, APARTMENT AT EAST",4/27/18,19,VIOLATION CLOSED,6/1/18,Original,Close,Y,2018,2018,11/23/25
4160010002,11,M,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,12379182,811244,432080,4,409,409,409,BEACH 51 STREET,A,5/10/18,5/15/18,9/1/18,8/18/18,,,,500,6090533,§ 26-1103 ADMIN. CODE: POST AND MAINTAIN A PROPER NOTICE ON WALL OF THE ENTRANCE STORY IN ENGLISH AND SPANISH ON THE AVAILABILITY OF THE AGENCYS HOUSING INFORMATION GUIDE. A SAMPLE NOTICE CAN BE FOUND AT WWW.NYC.GOV/HPD.,5/15/18,19,VIOLATION CLOSED,10/4/18,Original,Close,N,2018,2018,11/23/25
4160010002,11,M,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,12379187,811244,432080,4,409,409,409,BEACH 51 STREET,A,5/10/18,5/15/18,9/1/18,8/18/18,,,,1506,6090533,"§ 27-2005 HMC: POST, IN A FORM APPROVED BY THE COMMISSIONER, AND MAINTAIN A NOTICE IN A COMMON AREA OF THE BUILDING REGARDING THE PROCEDURES THAT SHOULD BE FOLLOWED WHEN A GAS LEAK IS SUSPECTED",5/15/18,19,VIOLATION CLOSED,8/3/18,Original,Close,N,2018,2018,11/23/25
4160010002,11,M,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,12379188,811244,432080,4,409,409,409,BEACH 51 STREET,A,5/10/18,5/15/18,9/1/18,8/18/18,,,,484,6090533,"§ 329, M/D LAW AND DEPT. RULES AND REGS. PROVIDE A COMPLETED CERTIFICATE OF INSPECTION VISITS IN A PROPER FRAME AT OR NEAR MAILBOXES, BOTTOM EDGE OF FRAME BETWEEN 48-62 INCHES ABOVE FLOOR MISSING",5/15/18,19,VIOLATION CLOSED,8/3/18,Original,Close,N,2018,2018,11/23/25
4160010002,11,M,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,12511816,811244,432080,4,409,409,409,BEACH 51 STREET,C,8/2/18,8/6/18,8/20/18,8/15/18,,,,506,6159044,§ 27-2005 ADM CODE REPLACE WITH NEW THE MISSING MORTISE LOCK FROM 1ST STY PUBLIC HALL TO REAR YARD,8/7/18,9,VIOLATION DISMISSED,10/4/18,Original,Close,N,2018,2018,11/23/25
4160010002,11,M,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,12614117,811244,432080,4,409,409,409,BEACH 51 STREET,B,9/28/18,10/2/18,11/21/18,11/7/18,,,,509,6209680,"§ 27-2005 ADM CODE PROPERLY SECURE THE LOOSE OFF HINGED DOOR IN THE 4th ROOM FROM NORTH AT EAST LOCATED AT APT 6B, 5th STORY, 1st APARTMENT FROM EAST AT SOUTH",10/3/18,19,VIOLATION CLOSED,7/19/19,Original,Close,N,2018,2018,11/23/25
4160010002,11,M,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,12614118,811244,432080,4,409,409,409,BEACH 51 STREET,B,9/28/18,10/2/18,11/21/18,11/7/18,,,,508,6209680,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE WEST WALL, 1st CLOSET FROM WEST AT NORTH WALL WALL IN THE 4th ROOM FROM NORTH AT EAST LOCATED AT APT 6B, 5th STORY, 1st APARTMENT FROM EAST AT SOUTH",10/3/18,19,VIOLATION CLOSED,3/14/19,Original,Close,N,2018,2018,11/23/25
